0
9.97
9.95
9.96
9.98
10.03
10.06
10.08
10.14
10.15
10.19
10.19
10.24
10.46
11.19
12.01
13.24
14.28
16.77
18.97
20.56
21.09
21.54
23.84
24.92
27.32
29.27
29.89
30.35
29.47
30.37
33.39
31.82
34.26
38.14
43.38
47.64
49.26
50.23
53.16
53.15
53.12
53.45
55.56
58.17
58.6
57.42
65.36
59.54
61.14
69.1
67.0
70.13
72.4
65.77
69.48
72.76
66.87
71.23
73.12
73.27
79.66
78.59
77.58
75.59
75.18
78.32
80.22
75.59
76.41
81.53
81.9
83.53
82.89
83.73
83.66
83.6
80.46
80.88
79.56
81.53
79.62
84.85
83.8
85.87
85.06
86.23
85.85
85.58
85.77
86.27
86.35
82.0
85.85
87.24
83.97
86.74
86.14
87.38
87.31
87.1
